ID,Borough,Ward,Constituency,Turnout,Ward Level Electorate,Winner,Sadiq Aman Khan - Labour Party,% Children aged 0-15,% Working-age 16-64,% Older people aged 65+,Median Age 2013,Population density 2013,% BAME 2011,% Not Born in UK 2011,General Fertility Rate 2013,Male life expectancy 2009_13,Female life expectancy 2009-13 ,% children in reception obese 2011_14,% children year 6 obese- 2011_14,"Rate Ambulance Incidents per 1,000 population - 2014",In employment (16-64) 2011,Number of jobs in area - 2013,Rate new migrant workers - 2011/12,No properties sold 2014,Median Household income 2012/13,% semi-detached houses 2011,% Households Private Rented 2011,% dwellings CT bands A or B 2015,"% dwellings CT bands F, G or H - 2015",Rate Claimant Housing Benefit 2015,Rate JobSeekers Allowance 2015,% dependent children in out-of-work households 2014,% Households No adults Employment dependent children 2011,% Lone parents no employment 2011,Average GCSE capped point scores 2014,% No qualifications 2011,% Level 4 and above qualifications 2011,Crime rate 2014_15,% area that is open space - 2014,Average Public Transport Accessibility score 2014,Turnout at Mayoral election 2012
143,Newham,Beckton,City & East,"2,379","8,028",Sadiq Aman Khan,1293,21.97269134,73.1165409,4.910767757,29,2539.7,54.2,49.7,66.10526316,78.07973179,83.52479361,13.03074671,21.39830508,127.8642866,6682,10700,55.51470588,165,34100,19.9,31,23.75215146,2.065404475,17.11112981,2.966558792,19.62962963,7.937405732,41.82076814,305.8,19.2,27.9,125.234933,30.8651482,2.837551256,21.7130054
144,Newham,Boleyn,City & East,"3,528","8,161",Sadiq Aman Khan,2423,24.87629055,67.0657951,8.05791435,29,18055.6,78.1,54.8,101.4084507,79.89043752,85.94444842,13.04347826,29.07407407,104.7498645,6291,2900,123.5955056,124,31630,9.8,30.9,35.58282209,0,14.15038981,3.28149522,15.9375,8.887987013,57.24637681,325.2095745,22.4,28.8,69.76600605,6.084398204,4.048816481,33.69914644
145,Newham,Canning Town North,City & East,"2,930","8,594",Sadiq Aman Khan,1729,21.37715931,71.00527831,7.61756238,30,6300,59.2,47.9,71.75,77.17589528,82.22056219,14.95468278,29.54954955,134.2726629,6103,7100,103.3149171,123,28910,10.6,25.1,43.66666667,0,20.14024788,4.992867332,22.24719101,9.778664731,52.41935484,306.0559322,25.7,23.9,93.90267115,21.64123981,4.728624077,27.29742499
146,Newham,Canning Town South,City & East,"2,853","9,056",Sadiq Aman Khan,1540,19.77617435,74.09807098,6.125754675,30,10166.7,54.5,47.5,54.31372549,76.36022255,81.75945879,14.33389545,27.79850746,104.3503995,7403,2700,78.26086957,291,32870,7,39.9,35.33619456,4.864091559,15.69975648,3.137296607,24.43037975,8.08430324,50.28735632,299.0376963,22.6,33.3,64.79398694,26.58022332,3.571637795,23.28167116
147,Newham,Custom House,City & East,"2,170","7,227",Sadiq Aman Khan,1168,23.49539372,69.84735391,6.65725237,30,6738.1,53.5,46.9,69.06666667,75.23541668,78.39290132,12.16,26.52259332,132.3179792,5839,3300,80.11363636,102,31840,16.9,24.4,32.28346457,0,19.47220336,3.311745658,21.66666667,8.90354493,44.76479514,299.1942408,25.3,24.2,108.066111,30.62279582,3.151111489,22.76746793
148,Newham,East Ham Central,City & East,"3,669","8,381",Sadiq Aman Khan,2570,22.42263265,70.04756316,7.529804188,30,16200,81.9,61.4,94.57142857,79.16070758,84.28650029,13.36898396,26.13138686,142.5349022,6503,3900,149.1803279,91,32380,9.8,39.7,34.21052632,0,12.11112014,2.750275028,12.4137931,6.864006864,53.7414966,310.5708861,19.3,32.6,111.7962133,10.84105824,4.729915556,33.70976253
149,Newham,East Ham North,City & East,"3,865","7,892",Sadiq Aman Khan,2810,21.46967996,70.76080853,7.76951151,29,15722.2,90.8,60.2,80.89552239,76.17598786,81.421853,10.72056239,24.89177489,111.1266327,5482,2000,133.9285714,53,32340,10.9,34.1,31.83023873,0.265251989,10.30566073,2.281616688,15.57142857,7.095890411,51.08225108,323.1586826,19.9,31.1,54.66808662,12.37700191,4.390349781,35.4810717
150,Newham,East Ham South,City & East,"3,265","8,186",Sadiq Aman Khan,2122,26.31125339,66.43683822,7.251908397,30,8861.1,67.7,46.6,84.35897436,77.75555004,82.09603354,10.43376319,26.54600302,121.0894369,5952,2600,86.5497076,153,31430,12.1,25.2,31.42857143,0,17.03950929,3.203727974,18.95238095,10.2811245,48.61111111,311.5045643,24.3,24.1,67.08582207,23.48792718,2.625467088,30.44686527
151,Newham,Forest Gate North,City & East,"3,525","8,539",Sadiq Aman Khan,2238,21.19837959,71.38279219,7.418828224,30,13750,64.1,50.5,65.06024096,77.57279313,83.61564925,16.19834711,24.31289641,94.33272395,7545,1600,104.2857143,162,34270,11.2,32,36.69565217,0,12.73470029,3.418386033,16.96202532,6.890521161,42.93103448,330.6289773,17.8,33,64.71841705,13.82205312,3.245162655,30.83298363
152,Newham,Forest Gate South,City & East,"3,575","9,004",Sadiq Aman Khan,2359,20.20596982,73.35609649,6.437933693,29,14875,68.2,54.8,77.5,76.45890423,79.137957,10.74380165,27.7027027,117.3615077,7985,3400,106.2992126,180,34550,11.3,40.5,45.97315436,1.174496644,13.67800582,3.719567178,16.95121951,6.547412296,45.3307393,315.8967532,17.6,32.7,87.85834739,2.231362783,3.909471919,29.16168857
153,Newham,Green Street East,City & East,"3,786","8,150",Sadiq Aman Khan,2665,22.29667425,71.54361591,6.159709842,29,23071.4,89.9,62.2,98.10810811,80.62065899,84.21257525,9.538461538,25.81888247,94.73418997,6341,1800,129.9019608,74,31570,10.2,42.2,30.4964539,0,10.23225597,2.989323843,15.33333333,7.162987318,55.05226481,316.288587,20.3,30,60.12186023,2.356106891,3.694448135,34.2601989
154,Newham,Green Street West,City & East,"3,475","8,003",Sadiq Aman Khan,2540,21.50419626,70.73595868,7.759845061,29,19187.5,89.3,61.1,96.28571429,78.5067936,85.34062313,12.63650546,20.77393075,136.9188337,5873,4100,125.2525253,64,31080,10.3,40.8,35.29411765,0,9.842783074,3.094339623,13.875,7.339901478,58.33333333,320.9536913,21.6,29.8,71.15811464,3.191931429,3.971484402,33.78846987
155,Newham,Little Ilford,City & East,"3,576","8,463",Sadiq Aman Khan,2656,27.8505438,65.45433283,6.695123377,28,8921.1,82,54.5,89.87654321,76.28689544,81.42066699,12.8440367,26.53333333,126.977664,5774,1600,98.48484848,133,29730,8.8,34.4,40.83969466,0,18.63925109,4.052098408,16.69642857,11.67611969,56.03053435,314.6870192,23.2,24.6,75.59484958,48.56518275,2.691745305,31.39935414
156,Newham,Manor Park,City & East,"3,353","7,991",Sadiq Aman Khan,2402,24.04357578,68.84331945,7.113104774,29,11923.1,81.5,56.2,90.95890411,76.66496682,81.33671938,10.93117409,26.05042017,117.8035341,5936,1900,115.5913978,122,31580,9.2,36.3,38.78406709,0.838574423,14.45690319,3.740834954,17.85714286,8.373310074,51.6509434,328.8079787,20.7,30.2,66.75291074,26.62535687,4.013415552,31.0114298
157,Newham,Plaistow North,City & East,"3,109","8,001",Sadiq Aman Khan,2101,23.41868424,69.02649258,7.554823172,30,15700,73.4,52.1,83.63636364,78.2696313,85.01054786,13.018598,23.72881356,118.8478397,6260,1700,82.03883495,96,30740,10.5,25.6,41.3926499,0,16.49651183,4.388448471,18.35164835,9.232871364,54.97287523,318.8994595,23.6,26.8,61.90902121,10.65534907,4.382404556,30.77893771
158,Newham,Plaistow South,City & East,"3,240","8,315",Sadiq Aman Khan,2015,27.92068596,65.55912826,6.520185781,29,11892.9,67.3,51.7,80.73170732,79.14487455,82.19862696,14.66165414,27.60511883,152.9921943,6921,4900,110.106383,153,31750,12,30.7,26.50822669,0,14.11561833,3.74745935,18.7628866,9.495548961,49.16792738,313.9185393,21.8,26.2,92.03007519,14.55168428,4.435108608,30.20333562
159,Newham,Royal Docks,City & East,"2,148","6,438",Sadiq Aman Khan,1136,20.79285585,75.53249261,3.674651542,29,2843.8,54.1,48.3,52.85714286,77.29754956,87.25041222,12.41217799,31.35313531,98.55832241,5750,6100,48.29545455,282,38580,5.5,41.3,27.11538462,4.230769231,12.44860885,2.103786816,18.57142857,7.254004577,46.69421488,305.5415179,14.1,42.7,71.5123095,56.83727684,2.825588221,21.30849614
160,Newham,Stratford And New Town,City & East,"5,140","13,674",Sadiq Aman Khan,2993,13.87246464,81.44974179,4.677793578,29,5333.3,59.2,54.9,41.70212766,77.72596782,83.25224797,11.32075472,23.04439746,233.1239774,9665,24800,88.05460751,231,35840,5.8,42.5,26.6723116,0.084674005,11.40841543,2.403705224,21.5,5.015673981,44.08014572,308.8741667,13.9,40.6,240.8844239,44.71213415,5.822862714,24.28251775
161,Newham,Wall End,City & East,"3,805","8,176",Sadiq Aman Khan,2591,25.35610657,67.89105777,6.752835663,29,10750,82.2,59.8,100,79.73548544,82.29673238,10.19830028,24.31561997,97.57551669,5786,1300,125,98,32330,13.8,36.2,29.38496583,0,13.52384419,2.796768179,13.44086022,8.73015873,52.92479109,302.5127551,19.6,29.6,46.58447184,33.86012681,3.741338379,35.65005818
162,Newham,West Ham,City & East,"3,025","8,084",Sadiq Aman Khan,1791,20.32732007,72.04761019,7.625069741,30,12269.2,65.5,51.2,69.11392405,81.49381859,80.91941249,14.51612903,27.21893491,114.9938042,7002,1800,106.7708333,160,32310,8.1,28.1,39.49275362,0,14.719987,4.045723093,21.89873418,8.12962963,46.01449275,307.5491018,20.9,29.8,58.79390658,27.18335555,4.723200889,28.92178524
163,Tower Hamlets,Bethnal Green,City & East,"5,263","11,124",Sadiq Aman Khan,3413,17.80097614,75.67109544,6.527928416,30,17812.5,49.4,38.7,49.55555556,74.65117695,82.08959292,15.45904101,25.73584689,137.2401016,6580,4700,74.72527473,173,36230,1.8,29.8,28.13036021,2.058319039,16.73191489,3.323533171,27.86885246,7.786656755,65.53672316,322.9417808,22.1,40.2,119.0000894,6.313961578,5.995546572,34.44947569
164,Tower Hamlets,Blackwall And Cubitt Town,City & East,"2,651","7,071",Sadiq Aman Khan,1184,18.79243661,76.54490761,4.66265578,30,7116.7,50.4,48.6,56.76470588,79.04862121,84.7802316,10.77969521,25.52964379,98.60716179,10684,25800,103.968254,499,43330,3,41.4,10.51546392,17.11340206,11.17821456,1.851440421,24.63157895,6.33233187,58.21371611,305.3420233,14.6,50.8,60.3303661,42.17333898,3.783202429,27.80373832
165,Tower Hamlets,Bow East,City & East,"4,506","10,308",Sadiq Aman Khan,2689,17.72119506,75.4398311,6.838973834,30,8026.3,39.9,30.9,51.15789474,75.81499214,83.04032389,14.31718062,24.80211082,108.262283,7655,6200,52.51396648,355,36800,2.9,30.3,18.38624339,1.587301587,17.26015303,2.982419422,31.88405797,7.581501137,58.70307167,294.792623,21.4,42,98.93762628,38.98137789,3.647679092,31.52886445
166,Tower Hamlets,Bow West,City & East,"3,762","7,488",Sadiq Aman Khan,2160,19.62534758,72.72062052,7.654031904,30,10230.8,40.7,32,54.1025641,78.47337829,83.23859604,10.62176166,22.83236994,113.7295846,6262,3000,64.07185629,210,41000,3.2,26.7,15.71969697,7.386363636,14.60050161,2.609393818,19.66666667,6.907566381,54.35294118,323.1221154,20.3,43.6,98.54423292,42.82387588,5.183940262,38.3062971
168,Tower Hamlets,Bromley South,City & East,"2,936","6,530",Sadiq Aman Khan,1992,24.63246477,70.40961168,4.957923553,28,15500,70.4,43.5,74.25531915,80.09911263,82.37681841,12.5166734,24.24055855,99.99416603,5386,4100,68.27956989,306,31980,2.8,24.2,28.94736842,2.339181287,20.74904114,4.58992632,28.28571429,12.41017673,64.3115942,310.3418269,25.5,27.9,79.30641941,11.64026826,4.23848798,35.44637507
169,Tower Hamlets,Canary Wharf,City & East,"2,052","6,621",Sadiq Aman Khan,996,17.03113136,79.22930904,3.739559605,30,9860,47.6,52.1,60,81.97630195,84.02279777,8.957233421,25.92267184,105.9948881,13759,115700,90.60773481,704,46940,3,48.1,5.372217959,23.71450499,9.185520362,1.488008403,16.63265306,4.796229554,58.75420875,312.9965649,11.4,57.2,74.39889131,34.96822266,3.41731256,27.58283807
171,Tower Hamlets,Lansbury,City & East,"3,904","9,430",Sadiq Aman Khan,2483,25.83358548,68.01815431,6.148260212,28,13000,63.7,39.5,79.51807229,75.51375364,81.05468427,12.84634761,24.5416079,129.8046629,5124,2700,69.32515337,191,29680,3,20.1,28.28947368,1.809210526,26.34316903,5.176997342,32.05882353,13.70983077,64.16791604,290.3412621,30.7,23.4,108.3639928,12.44308973,3.518974031,32.75563258
172,Tower Hamlets,Limehouse,City & East,"1,574","3,517",Sadiq Aman Khan,700,22.12855638,72.27490926,5.596534364,30,15000,56.8,43.8,77.20430108,75.99138165,79.00943073,12.49290871,28.13884719,120.90502,7314,4000,81.64251208,239,36260,1.7,29.8,25.97577389,9.690444145,19.40804686,3.327317843,30.34090909,9.291338583,61.80555556,309.4087719,21.9,37.4,88.75506515,23.34017313,4.965510938,34.61666114
173,Tower Hamlets,Mile End,City & East,"4,349","10,160",Sadiq Aman Khan,2902,18.26833941,75.95945862,5.772201965,27,17555.6,52.6,40.6,46.99029126,76.4530463,80.64798499,13.37373213,24.35664658,135.482645,6271,7300,70.56451613,199,34300,1.8,25.8,37.01996928,2.457757296,15.04587156,3.663763307,26.36363636,8.127802691,61.48148148,334.4534722,19.5,34.2,86.58739088,12.51155104,5.355035618,35.77139153
175,Tower Hamlets,Shadwell,City & East,"3,094","6,566",Sadiq Aman Khan,2178,23.16927525,70.8529763,5.977748444,29,15450,64.4,45.1,72.27272727,77.99721253,84.93842548,15.15772776,26.5812595,106.7716535,6534,3500,71.55963303,185,36360,1.9,28.9,28.57142857,15.07936508,17.49484961,3.315058014,24.14634146,8.478073947,64.08450704,320.0011538,21.3,37.7,86.86418001,24.24960874,6.04794628,38.28763829
176,Tower Hamlets,Spitalfields And Banglatown,City & East,"2,807","6,714",Sadiq Aman Khan,1818,13.84068399,81.16481842,4.994497587,29,18416.7,54.7,50.7,38.33333333,77.44544113,82.44649796,14.24148607,24.7734139,157.9806036,5055,23700,91.74311927,242,39910,2.4,40,34.06998158,14.18047882,13.3583638,3.687202335,24.57142857,4.820512821,75.6302521,338.3826923,17.2,44.4,188.8396189,1.434220047,6.879164858,31.201822
177,Tower Hamlets,St. Dunstan`S,City & East,"3,379","7,121",Sadiq Aman Khan,2399,22.16187807,70.24643775,7.591684186,28,16650,65.2,39.8,65.59139785,76.71369338,81.16827934,12.40670594,26.0734403,133.1794576,6098,3100,94.0397351,252,32930,4.2,19.6,29.3078056,5.449189985,20.21511714,4.367357125,25,9.095661265,65.23809524,324.7758794,26.9,29.9,78.50983465,21.20919671,5.358643656,37.44535665
178,Tower Hamlets,St. Katharine`S And Wapping,City & East,"2,872","6,317",Sadiq Aman Khan,1238,14.80908153,78.68937049,6.501547988,32,8633.3,37.6,41.5,69.16666667,79.26121815,83.87614349,10.74738652,20.64096677,104.4717676,7619,15300,61.23595506,458,50770,2,36.7,16.90544413,29.51289398,9.32629462,1.769911504,21.39534884,3.030810449,50.56818182,324.4409836,12.3,57.8,96.01395894,36.94122639,4.416186374,36.30402783
179,Tower Hamlets,St. Peter`S BG,City & East,"4,710","10,227",Sadiq Aman Khan,3093,19.02593546,76.09054313,4.883521415,28,16333.3,64.3,45.5,56.7032967,76.08608556,83.47487836,14.51098889,24.74026806,135.0044275,5934,3600,90.26548673,157,32860,2,31.5,30.22452504,1.727115717,16.81490183,4.228476362,27.1641791,8.619374523,71.08433735,308.9180328,21.4,35.5,121.3155438,16.8645974,6.786109589,35.62665384
180,Tower Hamlets,Stepney Green,City & East,"3,208","6,840",Sadiq Aman Khan,2208,22.35448866,72.37093061,5.27458073,27,12954.5,66,43.5,62.61904762,77.19377845,82.88809779,11.82132508,29.9561544,127.0130045,5276,3700,88.95348837,207,32510,2.2,27,31.10720562,1.230228471,20.05160339,4.509832914,29.3902439,10.58747579,63.48448687,319.5439024,23.3,31.9,87.34966019,33.25501013,5.343505894,34.07906445
181,Tower Hamlets,Weavers,City & East,"3,007","7,007",Sadiq Aman Khan,1831,16.4818381,77.16315824,6.355003652,30,17687.5,47.9,41.2,44.88372093,75.05648625,84.03860179,14.64057734,26.93941807,128.9817975,6693,4400,74.57627119,303,37760,1.2,30.3,29.71246006,2.555910543,16.20255196,3.339090386,29.29824561,6.962138884,62.98342541,321.2176471,20.6,43.9,136.7585994,15.40994634,5.495233652,39.77031051
182,Tower Hamlets,Whitechapel,City & East,"3,568","8,446",Sadiq Aman Khan,2301,17.40211671,77.50853045,5.089352843,29,17888.9,60.2,48.8,56.59574468,74.67743868,79.65140068,13.4213093,25.72993083,153.4141672,7530,24300,115.3465347,288,37600,2,43.4,37.65743073,12.0906801,12.40399942,2.642649121,28,6.244609281,69.6,324.4691489,17.1,45,105.3168496,5.391173854,6.840616045,34.3373494
183,Croydon,Addiscombe,Croydon & Sutton,"3,874","9,743",Sadiq Aman Khan,1754,19.94253845,70.25519689,9.802264661,34,10843.8,43.6,34.5,71.9047619,79.18800591,81.94214695,10.29668412,21.6066482,131.1292501,8956,4000,39.43089431,306,38070,13.6,32.5,22.07792208,2.077922078,13.14644411,2.145922747,14.47368421,4.832516881,44.67766117,318.2655629,15.3,38,60.99879039,2.346154035,4.624694894,32.34575144
184,Croydon,Ashburton,Croydon & Sutton,"3,940","8,917",Zac Goldsmith,1438,19.47511073,65.92847227,14.596417,38,5555.6,36.7,22.3,56.94915254,80.98278664,84.13124957,11.52173913,23.19148936,96.15640378,6863,1800,11.73184358,181,38600,36.8,9.7,11.19005329,11.01243339,10.13848968,2.272423473,16.71052632,5.513376717,37.8164557,320.0701657,19.5,27.3,58.09294872,22.21854067,2.884615081,36.55119153
185,Croydon,Bensham Manor,Croydon & Sutton,"3,589","9,339",Sadiq Aman Khan,2184,24.11920849,65.558639,10.32215251,34,11750,73.5,45.3,106.9444444,81.97902308,83.93351844,13.16568047,24.42067736,116.2762763,7344,1800,44.10480349,208,33530,14.1,28,20.16,0.48,13.7195122,3.715244487,15.25773196,7.140456989,40.35759898,311.7073892,17.9,29.4,64.42559941,7.76369583,3.271723158,31.6716678
186,Croydon,Broad Green,Croydon & Sutton,"3,856","10,747",Sadiq Aman Khan,2311,26.40191579,66.14448214,7.453602075,31,7185.2,68.6,46.2,81.72043011,77.81136288,82.45337731,11.50837989,25.49618321,149.6250507,8096,11300,50.86206897,288,31000,18.1,28.3,20.4,0.266666667,19.82666761,3.191828918,19.39655172,10.57049367,51.35869565,309.4956863,20.2,26.9,151.2648425,4.550127433,4.700074408,30.48049433
187,Croydon,Coulsdon East,Croydon & Sutton,"3,446","7,693",Zac Goldsmith,668,18.41399968,59.8770298,21.70897052,44,1629.9,15.4,11.8,61.42857143,81.76630804,88.09996541,9.399477807,17.40331492,101.3294423,5534,2700,4.195804196,177,42660,40.1,5.7,3.592814371,29.94011976,6.213494461,1.184834123,11.40350877,2.911237785,36.85897436,335.0186047,18.2,30.3,34.94322725,56.81935119,1.870646937,39.39625525
188,Croydon,Coulsdon West,Croydon & Sutton,"3,496","8,448",Zac Goldsmith,842,18.40469125,65.2112477,16.38406104,41,2770,25.2,16.9,49.23076923,79.87704628,83.44934688,9.615384615,19.68085106,98.53960761,6565,3700,7.386363636,224,46610,36.3,11,3.366336634,39.8019802,4.307778191,1.005747126,5.757575758,2.566242437,33.6996337,352.3064103,15.1,34.9,46.73301601,17.12632513,2.52261634,34.49672424
189,Croydon,Croham,Croydon & Sutton,"4,135","9,209",Zac Goldsmith,1410,20.17013932,67.27900382,12.55085686,35,4614.3,31.3,24.3,66.66666667,80.1200578,82.62689871,8.858267717,19.06354515,105.0399508,8417,5100,18.09954751,389,42260,15.8,29.4,11.65730337,22.47191011,8.545840923,1.276867419,10.53333333,3.871981712,41.55069583,341.1949153,12,42.1,57.2962177,19.13321569,3.30582292,36.3430454
190,Croydon,Fairfield,Croydon & Sutton,"3,789","10,033",Zac Goldsmith,1474,19.21132457,70.50739958,10.28127585,33,5065.8,48.7,42.3,66.46464646,79.93797429,81.96353128,10.17857143,24.83870968,260.3148592,8567,31500,42.33870968,495,39130,7,40.7,14.49603624,11.32502831,14.57955233,2.436926606,13.11688312,4.670154396,45.61128527,317.3410256,12.3,45.9,215.8954874,17.45643802,5.674121309,29.8013245
191,Croydon,Fieldway,Croydon & Sutton,"1,635","6,149",Sadiq Aman Khan,767,29.61496335,60.22411324,10.16092341,29,7800,34.4,19.3,61.45454545,77.73504678,82.11287958,13.89776358,24.56140351,138.7551431,3947,500,9.230769231,45,26720,25.7,4.8,33.99014778,0,24.51193059,4.215851602,28.11764706,15.50037622,52.22929936,275.95,34.4,12.5,61.84773311,22.93251012,2.916618205,23.71763154
192,Croydon,Heathfield,Croydon & Sutton,"3,587","8,291",Zac Goldsmith,946,18.15642458,63.67244928,18.17112614,40,1551.7,24.6,16.9,67.16981132,82.52175236,84.84180576,10.64935065,17.83625731,104.2565858,6385,2300,6.470588235,225,39770,30.8,13.7,12.76595745,17.55319149,7.644320298,1.620029455,14.83333333,3.89133627,36.9266055,309.4560811,17.2,29.3,70.66508314,61.31483568,2.257409137,38.24150059
193,Croydon,Kenley,Croydon & Sutton,"3,750","8,889",Zac Goldsmith,886,20.89275436,63.31137686,15.79586877,39,2369.2,23.2,17.9,65,80.43076988,82.8178619,4.462474645,14.69879518,93.62783425,7217,2400,6.666666667,279,44160,29.3,12.1,3.182579564,33.16582915,6.716106991,1.080325369,8.684210526,3.723856487,36.55913978,330.1275168,14.6,36.1,35.91916558,39.64138927,1.909651344,35.2637486
194,Croydon,New Addington,Croydon & Sutton,"1,697","6,153",Sadiq Aman Khan,648,24.62713068,62.32244318,13.05042614,33,4604.2,23.7,13.9,70.83333333,77.05839217,80.20960989,11.29707113,27.83251232,167.8504001,4273,2200,8.8,86,28770,50.2,7.7,24.87684729,0,18.03034071,2.613590671,26.06060606,11.44923921,52.18023256,289.8164634,34.8,12.8,70.0009044,31.16518227,2.692080495,24.10546139
195,Croydon,Norbury,Croydon & Sutton,"4,090","9,669",Sadiq Aman Khan,2141,20.75659241,65.78378062,13.45962697,35,6740,62.3,43.6,77.46478873,78.76166394,84.34681923,11.21856867,23.5042735,123.2441963,7506,2400,51.30890052,203,36810,29.2,23.6,10.60358891,17.12887439,9.829580037,2.37953599,12.29885057,6.094137077,45.29220779,326.75125,16.2,34.1,54.24332344,15.7789753,3.093607647,33.83465942
196,Croydon,Purley,Croydon & Sutton,"3,793","8,856",Zac Goldsmith,1065,19.66718067,64.62991519,15.70290414,38,3607.1,31.6,23.1,58.68852459,81.77737679,84.37383345,8.121827411,16.85082873,136.4219626,7086,4700,11.95652174,253,44600,23.6,18.2,4.347826087,36.95652174,6.863727455,1.423763914,8.333333333,3.809691011,43.71859296,345.9036232,12.9,40.5,78.06297962,3.770833161,2.855053379,35.80781181
197,Croydon,Sanderstead,Croydon & Sutton,"4,012","8,200",Zac Goldsmith,808,16.96008499,62.17180149,20.86811352,44,2071.4,19.5,13.7,49.77777778,83.63166201,85.9730367,7.714285714,12.53405995,86.67028116,5928,2100,3.333333333,231,47030,44.7,7.1,1.612903226,42.54032258,3.37778643,0.961076406,4.918032787,2.58780037,37.66816143,346.8307692,15.1,35,29.6034972,48.63697561,1.666422015,42.07429202
198,Croydon,Selhurst,Croydon & Sutton,"3,398","10,124",Sadiq Aman Khan,2001,26.24037063,64.56391747,9.1957119,32,7978.3,65.6,40.1,85.47619048,74.14711848,80.03809664,14.62264151,26.98675497,172.9064833,7821,6700,38.88888889,280,31220,16.3,29.2,31.61209068,0.881612091,22.32371209,4.201680672,21.21495327,9.89010989,46.03658537,316.709,18.9,28.4,95.9292808,18.33466947,4.247124659,27.68939394
199,Croydon,Selsdon And Ballards,Croydon & Sutton,"3,779","7,706",Zac Goldsmith,715,13.7871713,63.84861145,22.36421725,46,1882.8,19.7,15.7,46.82926829,84.47811045,88.14386556,8.771929825,15.41501976,105.2855925,5821,2300,7.534246575,196,45320,57.6,6.3,1.077586207,32.97413793,2.156005288,0.671028351,5.625,1.722209796,28.72340426,339.6961538,15.2,32,35.48279874,55.21648625,1.979112433,41.33046668
200,Croydon,Shirley,Croydon & Sutton,"4,103","8,876",Zac Goldsmith,1199,19.67157264,61.89697465,18.43145271,40,5214.3,30.9,19.7,60,81.12804491,87.25106754,9.128630705,20,92.58624237,6476,1800,9.659090909,201,39500,42.3,6.6,4.378283713,21.36602452,8.239138114,1.725377426,15.77464789,5.477980666,42.05776173,319.2423729,19.1,27.1,44.1004472,16.03332479,1.965728957,39.93366501
201,Croydon,South Norwood,Croydon & Sutton,"4,111","9,814",Sadiq Aman Khan,2278,22.15455567,67.58115059,10.26429374,35,6979.2,52.3,32.1,81.5,78.59361774,82.55656471,11.64901664,23.42342342,131.8534056,7805,2600,29.10798122,338,34430,12.7,28.9,34.42424242,3.515151515,18.74952461,3.815527538,20.72289157,7.327809425,43.68131868,318.8761538,15.9,35,79.97372036,17.48796392,3.873424191,33.90451664
202,Croydon,Thornton Heath,Croydon & Sutton,"3,579","9,453",Sadiq Aman Khan,2171,25.37878788,65.11600379,9.505208333,34,9852.9,67.1,37.6,78.37837838,78.12301663,82.55220809,13.81668947,26.65562914,125.7112376,7275,2100,39.90147783,218,33720,19.7,24.1,27.18168813,1.001430615,18.28539108,4.272475629,16.73076923,8.202708872,39.98161765,297.8066351,18.7,28.3,82.04760196,11.16738991,3.270693526,31.58842959
203,Croydon,Upper Norwood,Croydon & Sutton,"4,085","9,613",Sadiq Aman Khan,2203,20.81001384,67.35872901,11.83125715,36,6307.7,51.3,33.9,68.49315068,78.96086127,81.659443,10.47957371,23.69020501,104.931295,7616,2900,32.48730964,252,37430,28,21.9,24.88888889,9.037037037,12.29667678,2.564102564,15.23809524,6.20286286,41.55672823,318.4347826,16.6,35.2,70.75759424,19.43199629,2.951032276,33.91724555
204,Croydon,Waddon,Croydon & Sutton,"3,386","9,579",Sadiq Aman Khan,1477,23.35013879,66.11340849,10.53645273,34,4847.2,44.6,30.1,73.65853659,75.86511292,80.1742053,11.14599686,19.92110454,138.2883887,7964,7700,30.65326633,288,34630,24.5,22.8,14.44141689,4.495912807,15.50156506,2.672605791,20,7.52884886,46.16956078,304.6142857,19.1,30.1,74.28505668,32.66588114,3.631731605,28.49083216
205,Croydon,West Thornton,Croydon & Sutton,"3,792","9,522",Sadiq Aman Khan,2325,25.38209304,64.80853665,9.809370311,32,8925,76.5,46.5,77.80487805,78.56103458,83.60217913,12.5994695,24.8,164.9651325,7397,7100,45.64315353,146,32400,19.1,27,17.8343949,0.796178344,16.58283798,3.280057252,16.36363636,9.070072037,45.40598291,317.692887,17.9,27.3,90.2945981,18.74525686,3.13128284,30.72947143
